	PID	AGE	Y	CENSORED	SAT	VILLAGE_PAIR
4066	5240	17	0	1	0	35.0
4067	5240	18	0	1	0	35.0
4068	5240	19	0	1	0	35.0
4069	5240	20	0	1	0	35.0
4070	5240	21	0	1	0	35.0
4071	5241	13	0	0	0	35.0
4072	5241	14	1	0	0	35.0
4073	5243	12	0	1	0	6.0
4074	5243	13	0	1	0	6.0
4075	5243	14	0	1	0	6.0
4076	5243	15	0	1	0	6.0
4077	5243	16	0	1	0	6.0
4078	5243	17	0	1	0	6.0
4079	5243	18	0	1	0	6.0
4080	5243	19	0	1	0	6.0
4081	5243	20	0	1	0	6.0
4082	5244	13	0	0	0	6.0
4083	5244	14	0	0	0	6.0
4084	5244	15	0	0	0	6.0
4085	5244	16	0	0	0	6.0
4086	5244	17	1	0	0	6.0
4087	5245	13	0	1	0	6.0
4088	5245	14	0	1	0	6.0
4089	5245	15	0	1	0	6.0
4090	5245	16	0	1	0	6.0
4091	5245	17	0	1	0	6.0
4092	5245	18	0	1	0	6.0
4093	5245	19	0	1	0	6.0
4094	5245	20	0	1	0	6.0
4095	5246	12	0	1	0	6.0
4096	5246	13	0	1	0	6.0
4097	5246	14	0	1	0	6.0
4098	5246	15	0	1	0	6.0
4099	5246	16	0	1	0	6.0
4100	5246	17	0	1	0	6.0
4101	5246	18	0	1	0	6.0
4102	5246	19	0	1	0	6.0
4103	5246	20	0	1	0	6.0
4104	5247	13	0	0	0	6.0
4105	5247	14	0	0	0	6.0
4106	5247	15	0	0	0	6.0
4107	5247	16	0	0	0	6.0
4108	5247	17	0	0	0	6.0
4109	5247	18	0	0	0	6.0
4110	5247	19	0	0	0	6.0
4111	5247	20	1	0	0	6.0
4112	5248	17	0	0	0	6.0
4113	5248	18	0	0	0	6.0
4114	5248	19	0	0	0	6.0
4115	5248	20	0	0	0	6.0
4116	5248	21	1	0	0	6.0
4117	5249	13	0	1	0	6.0
4118	5249	14	0	1	0	6.0
4119	5249	15	0	1	0	6.0
4120	5249	16	0	1	0	6.0
4121	5249	17	0	1	0	6.0
4122	5249	18	0	1	0	6.0
4123	5249	19	0	1	0	6.0
4124	5249	20	0	1	0	6.0
4125	5250	12	0	1	0	6.0
4126	5250	13	0	1	0	6.0
4127	5250	14	0	1	0	6.0
4128	5250	15	0	1	0	6.0
4129	5250	16	0	1	0	6.0
4130	5250	17	0	1	0	6.0
4131	5250	18	0	1	0	6.0
4132	5250	19	0	1	0	6.0
4133	5251	12	0	1	0	6.0
4134	5251	13	0	1	0	6.0
4135	5251	14	0	1	0	6.0
4136	5251	15	0	1	0	6.0
4137	5251	16	0	1	0	6.0
4138	5251	17	0	1	0	6.0
4139	5251	18	0	1	0	6.0
4140	5251	19	0	1	0	6.0
4141	5252	12	0	1	0	6.0
4142	5252	13	0	1	0	6.0
4143	5252	14	0	1	0	6.0
4144	5252	15	0	1	0	6.0
4145	5252	16	0	1	0	6.0
4146	5252	17	0	1	0	6.0
4147	5252	18	0	1	0	6.0
4148	5252	19	0	1	0	6.0
4149	5253	13	0	1	0	6.0
4150	5253	14	0	1	0	6.0
4151	5253	15	0	1	0	6.0
4152	5253	16	0	1	0	6.0
4153	5253	17	0	1	0	6.0
4154	5253	18	0	1	0	6.0
4155	5253	19	0	1	0	6.0
4156	5253	20	0	1	0	6.0
4157	5253	21	0	1	0	6.0
4158	5254	14	0	0	0	6.0
4159	5254	15	0	0	0	6.0
4160	5254	16	0	0	0	6.0
4161	5254	17	0	0	0	6.0
4162	5254	18	1	0	0	6.0
4163	5255	13	0	1	0	6.0
4164	5255	14	0	1	0	6.0
4165	5255	15	0	1	0	6.0
4166	5255	16	0	1	0	6.0
4167	5255	17	0	1	0	6.0
4168	5255	18	0	1	0	6.0
4169	5255	19	0	1	0	6.0
4170	5255	20	0	1	0	6.0
4171	5256	13	0	0	0	6.0
4172	5256	14	0	0	0	6.0
4173	5256	15	0	0	0	6.0
4174	5256	16	0	0	0	6.0
4175	5256	17	0	0	0	6.0
4176	5256	18	0	0	0	6.0
4177	5256	19	1	0	0	6.0
4178	5266	12	0	1	0	50.0
4179	5266	13	0	1	0	50.0
4180	5266	14	0	1	0	50.0
4181	5266	15	0	1	0	50.0
4182	5266	16	0	1	0	50.0
4183	5266	17	0	1	0	50.0
4184	5266	18	0	1	0	50.0
4185	5266	19	0	1	0	50.0
4186	5268	12	0	0	0	50.0
4187	5268	13	0	0	0	50.0
4188	5268	14	0	0	0	50.0
4189	5268	15	1	0	0	50.0
4190	5269	12	0	1	0	50.0
4191	5269	13	0	1	0	50.0
4192	5269	14	0	1	0	50.0
4193	5269	15	0	1	0	50.0
4194	5269	16	0	1	0	50.0
4195	5269	17	0	1	0	50.0
4196	5269	18	0	1	0	50.0
4197	5270	12	0	0	0	50.0
4198	5270	13	0	0	0	50.0
4199	5270	14	0	0	0	50.0
4200	5270	15	0	0	0	50.0
4201	5270	16	1	0	0	50.0
4202	5271	13	0	1	0	50.0
4203	5271	14	0	1	0	50.0
4204	5271	15	0	1	0	50.0
4205	5271	16	0	1	0	50.0
4206	5271	17	0	1	0	50.0
4207	5271	18	0	1	0	50.0
4208	5271	19	0	1	0	50.0
4209	5271	20	0	1	0	50.0
4210	5272	13	0	0	0	50.0
4211	5272	14	0	0	0	50.0
4212	5272	15	0	0	0	50.0
4213	5272	16	0	0	0	50.0
4214	5272	17	0	0	0	50.0
4215	5272	18	1	0	0	50.0
4216	5273	20	0	0	0	50.0
4217	5273	21	0	0	0	50.0
4218	5273	22	0	0	0	50.0
4219	5273	23	0	0	0	50.0
4220	5273	24	0	0	0	50.0
4221	5273	25	1	0	0	50.0
4222	5274	13	0	1	0	50.0
4223	5274	14	0	1	0	50.0
4224	5274	15	0	1	0	50.0
4225	5274	16	0	1	0	50.0
4226	5274	17	0	1	0	50.0
4227	5274	18	0	1	0	50.0
4228	5274	19	0	1	0	50.0
4229	5274	20	0	1	0	50.0
4230	5275	13	0	1	0	50.0
4231	5275	14	0	1	0	50.0
4232	5275	15	0	1	0	50.0
4233	5275	16	0	1	0	50.0
4234	5275	17	0	1	0	50.0
4235	5275	18	0	1	0	50.0
4236	5275	19	0	1	0	50.0
4237	5275	20	0	1	0	50.0
4238	5282	12	0	1	0	50.0
4239	5282	13	0	1	0	50.0
4240	5282	14	0	1	0	50.0
4241	5282	15	0	1	0	50.0
4242	5282	16	0	1	0	50.0
4243	5282	17	0	1	0	50.0
4244	5282	18	0	1	0	50.0
4245	5282	19	0	1	0	50.0
4246	5286	12	0	1	0	33.0
4247	5286	13	0	1	0	33.0
4248	5286	14	0	1	0	33.0
4249	5286	15	0	1	0	33.0
4250	5286	16	0	1	0	33.0
4251	5286	17	0	1	0	33.0
4252	5286	18	0	1	0	33.0
4253	5286	19	0	1	0	33.0
4254	5287	12	0	0	0	33.0
4255	5287	13	0	0	0	33.0
4256	5287	14	0	0	0	33.0
4257	5287	15	0	0	0	33.0
4258	5287	16	1	0	0	33.0
4259	5288	12	0	1	0	33.0
4260	5288	13	0	1	0	33.0
4261	5288	14	0	1	0	33.0
4262	5288	15	0	1	0	33.0
4263	5288	16	0	1	0	33.0
4264	5288	17	0	1	0	33.0
4265	5288	18	0	1	0	33.0
4266	5290	12	0	1	0	33.0
4267	5290	13	0	1	0	33.0
4268	5290	14	0	1	0	33.0
4269	5290	15	0	1	0	33.0
4270	5290	16	0	1	0	33.0
4271	5290	17	0	1	0	33.0
4272	5290	18	0	1	0	33.0
4273	5291	13	0	1	0	33.0
4274	5291	14	0	1	0	33.0
4275	5291	15	0	1	0	33.0
4276	5291	16	0	1	0	33.0
4277	5291	17	0	1	0	33.0
4278	5291	18	0	1	0	33.0
4279	5291	19	0	1	0	33.0
4280	5291	20	0	1	0	33.0
4281	5292	12	0	1	0	33.0
4282	5292	13	0	1	0	33.0
4283	5292	14	0	1	0	33.0
4284	5292	15	0	1	0	33.0
4285	5292	16	0	1	0	33.0
4286	5292	17	0	1	0	33.0
4287	5292	18	0	1	0	33.0
4288	5292	19	0	1	0	33.0
4289	5294	12	0	0	0	33.0
4290	5294	13	0	0	0	33.0
4291	5294	14	0	0	0	33.0
4292	5294	15	1	0	0	33.0
4293	5295	12	0	1	0	33.0
4294	5295	13	0	1	0	33.0
4295	5295	14	0	1	0	33.0
4296	5295	15	0	1	0	33.0
4297	5295	16	0	1	0	33.0
4298	5295	17	0	1	0	33.0
4299	5295	18	0	1	0	33.0
4300	5295	19	0	1	0	33.0
4301	5296	13	0	1	0	33.0
4302	5296	14	0	1	0	33.0
4303	5296	15	0	1	0	33.0
4304	5296	16	0	1	0	33.0
4305	5296	17	0	1	0	33.0
4306	5296	18	0	1	0	33.0
4307	5296	19	0	1	0	33.0
4308	5296	20	0	1	0	33.0
4309	5297	12	0	0	0	33.0
4310	5297	13	0	0	0	33.0
4311	5297	14	0	0	0	33.0
4312	5297	15	0	0	0	33.0
4313	5297	16	0	0	0	33.0
4314	5297	17	1	0	0	33.0
4315	5299	12	0	1	0	33.0
4316	5299	13	0	1	0	33.0
4317	5299	14	0	1	0	33.0
4318	5299	15	0	1	0	33.0
4319	5299	16	0	1	0	33.0
4320	5299	17	0	1	0	33.0
4321	5299	18	0	1	0	33.0
4322	5300	12	0	1	0	33.0
4323	5300	13	0	1	0	33.0
4324	5300	14	0	1	0	33.0
4325	5300	15	0	1	0	33.0
4326	5300	16	0	1	0	33.0
4327	5300	17	0	1	0	33.0
4328	5300	18	0	1	0	33.0
4329	5305	13	0	0	0	33.0
4330	5305	14	0	0	0	33.0
4331	5305	15	0	0	0	33.0
4332	5305	16	0	0	0	33.0
4333	5305	17	0	0	0	33.0
4334	5305	18	0	0	0	33.0
4335	5305	19	1	0	0	33.0
4336	5310	12	0	1	0	33.0
4337	5310	13	0	1	0	33.0
4338	5310	14	0	1	0	33.0
4339	5310	15	0	1	0	33.0
4340	5310	16	0	1	0	33.0
4341	5310	17	0	1	0	33.0
4342	5310	18	0	1	0	33.0
4343	5310	19	0	1	0	33.0
4344	5312	12	0	1	0	33.0
4345	5312	13	0	1	0	33.0
4346	5312	14	0	1	0	33.0
4347	5312	15	0	1	0	33.0
4348	5312	16	0	1	0	33.0
4349	5312	17	0	1	0	33.0
4350	5312	18	0	1	0	33.0
4351	5312	19	0	1	0	33.0
4352	5312	20	0	1	0	33.0
4353	5315	13	0	1	1	17.0
4354	5315	14	0	1	1	17.0
4355	5315	15	0	1	1	17.0
4356	5315	16	0	1	1	17.0
4357	5315	17	0	1	1	17.0
4358	5315	18	0	1	1	17.0
4359	5315	19	0	1	1	17.0
4360	5315	20	0	1	1	17.0
4361	5316	15	0	0	1	17.0
4362	5316	16	0	0	1	17.0
4363	5316	17	0	0	1	17.0
4364	5316	18	0	0	1	17.0
4365	5316	19	0	0	1	17.0
4366	5316	20	1	0	1	17.0
4367	5318	12	0	0	1	17.0
4368	5318	13	0	0	1	17.0
4369	5318	14	0	0	1	17.0
4370	5318	15	0	0	1	17.0
4371	5318	16	1	0	1	17.0
4372	5326	12	0	1	0	41.0
4373	5326	13	0	1	0	41.0
4374	5326	14	0	1	0	41.0
4375	5326	15	0	1	0	41.0
4376	5326	16	0	1	0	41.0
4377	5326	17	0	1	0	41.0
4378	5326	18	0	1	0	41.0
4379	5326	19	0	1	0	41.0
4380	5326	20	0	1	0	41.0
4381	5327	13	0	1	0	41.0
4382	5327	14	0	1	0	41.0
4383	5327	15	0	1	0	41.0
4384	5327	16	0	1	0	41.0
4385	5327	17	0	1	0	41.0
4386	5327	18	0	1	0	41.0
4387	5327	19	0	1	0	41.0
4388	5327	20	0	1	0	41.0
4389	5328	12	0	0	0	41.0
4390	5328	13	0	0	0	41.0
4391	5328	14	0	0	0	41.0
4392	5328	15	0	0	0	41.0
4393	5328	16	0	0	0	41.0
4394	5328	17	0	0	0	41.0
4395	5328	18	0	0	0	41.0
4396	5328	19	1	0	0	41.0
4397	5329	12	0	1	0	41.0
4398	5329	13	0	1	0	41.0
4399	5329	14	0	1	0	41.0
4400	5329	15	0	1	0	41.0
4401	5329	16	0	1	0	41.0
4402	5329	17	0	1	0	41.0
4403	5329	18	0	1	0	41.0
4404	5329	19	0	1	0	41.0
4405	5330	15	0	0	0	41.0
4406	5330	16	0	0	0	41.0
4407	5330	17	0	0	0	41.0
4408	5330	18	0	0	0	41.0
4409	5330	19	1	0	0	41.0
4410	5334	12	0	0	0	41.0
4411	5334	13	0	0	0	41.0
4412	5334	14	0	0	0	41.0
4413	5334	15	1	0	0	41.0
4414	5335	12	0	0	0	41.0
4415	5335	13	0	0	0	41.0
4416	5335	14	0	0	0	41.0
4417	5335	15	0	0	0	41.0
4418	5335	16	1	0	0	41.0
4419	5336	12	0	1	0	41.0
4420	5336	13	0	1	0	41.0
4421	5336	14	0	1	0	41.0
4422	5336	15	0	1	0	41.0
4423	5336	16	0	1	0	41.0
4424	5336	17	0	1	0	41.0
4425	5336	18	0	1	0	41.0
4426	5336	19	0	1	0	41.0
4427	5338	14	0	0	0	41.0
4428	5338	15	0	0	0	41.0
4429	5338	16	0	0	0	41.0
4430	5338	17	0	0	0	41.0
4431	5338	18	1	0	0	41.0
4432	5339	12	0	0	0	41.0
4433	5339	13	0	0	0	41.0
4434	5339	14	0	0	0	41.0
4435	5339	15	0	0	0	41.0
4436	5339	16	1	0	0	41.0
4437	5340	13	0	0	0	41.0
4438	5340	14	0	0	0	41.0
4439	5340	15	1	0	0	41.0
4440	5341	12	0	1	0	41.0
4441	5341	13	0	1	0	41.0
4442	5341	14	0	1	0	41.0
4443	5341	15	0	1	0	41.0
4444	5341	16	0	1	0	41.0
4445	5341	17	0	1	0	41.0
4446	5341	18	0	1	0	41.0
4447	5341	19	0	1	0	41.0
4448	5342	12	0	1	0	41.0
4449	5342	13	0	1	0	41.0
4450	5342	14	0	1	0	41.0
4451	5342	15	0	1	0	41.0
4452	5342	16	0	1	0	41.0
4453	5342	17	0	1	0	41.0
4454	5342	18	0	1	0	41.0
4455	5342	19	0	1	0	41.0
4456	5342	20	0	1	0	41.0
4457	5347	12	0	1	0	49.0
4458	5347	13	0	1	0	49.0
4459	5347	14	0	1	0	49.0
4460	5347	15	0	1	0	49.0
4461	5347	16	0	1	0	49.0
4462	5347	17	0	1	0	49.0
4463	5347	18	0	1	0	49.0
4464	5347	19	0	1	0	49.0
4465	5349	13	0	0	0	49.0
4466	5349	14	0	0	0	49.0
4467	5349	15	1	0	0	49.0
4468	5350	13	0	1	0	49.0
4469	5350	14	0	1	0	49.0
4470	5350	15	0	1	0	49.0
4471	5350	16	0	1	0	49.0
4472	5350	17	0	1	0	49.0
4473	5350	18	0	1	0	49.0
4474	5350	19	0	1	0	49.0
4475	5350	20	0	1	0	49.0
4476	5351	13	0	0	0	49.0
4477	5351	14	0	0	0	49.0
4478	5351	15	0	0	0	49.0
4479	5351	16	0	0	0	49.0
4480	5351	17	0	0	0	49.0
4481	5351	18	0	0	0	49.0
4482	5351	19	0	0	0	49.0
4483	5351	20	1	0	0	49.0
4484	5352	15	0	1	0	49.0
4485	5352	16	0	1	0	49.0
4486	5352	17	0	1	0	49.0
4487	5352	18	0	1	0	49.0
4488	5352	19	0	1	0	49.0
4489	5352	20	0	1	0	49.0
4490	5352	21	0	1	0	49.0
4491	5352	22	0	1	0	49.0
4492	5353	12	0	0	0	49.0
4493	5353	13	0	0	0	49.0
4494	5353	14	0	0	0	49.0
4495	5353	15	1	0	0	49.0
4496	5354	20	0	0	0	49.0
4497	5354	21	0	0	0	49.0
4498	5354	22	0	0	0	49.0
4499	5354	23	0	0	0	49.0
4500	5354	24	0	0	0	49.0
4501	5354	25	1	0	0	49.0
4502	5355	12	0	1	0	49.0
4503	5355	13	0	1	0	49.0
4504	5355	14	0	1	0	49.0
4505	5355	15	0	1	0	49.0
4506	5355	16	0	1	0	49.0
4507	5355	17	0	1	0	49.0
4508	5355	18	0	1	0	49.0
4509	5355	19	0	1	0	49.0
4510	5356	13	0	0	0	49.0
4511	5356	14	0	0	0	49.0
4512	5356	15	0	0	0	49.0
4513	5356	16	0	0	0	49.0
4514	5356	17	0	0	0	49.0
4515	5356	18	0	0	0	49.0
4516	5356	19	1	0	0	49.0
4517	5357	13	0	1	0	49.0
4518	5357	14	0	1	0	49.0
4519	5357	15	0	1	0	49.0
4520	5357	16	0	1	0	49.0
4521	5357	17	0	1	0	49.0
4522	5357	18	0	1	0	49.0
4523	5357	19	0	1	0	49.0
4524	5357	20	0	1	0	49.0
4525	5358	13	0	1	0	49.0
4526	5358	14	0	1	0	49.0
4527	5358	15	0	1	0	49.0
4528	5358	16	0	1	0	49.0
4529	5358	17	0	1	0	49.0
4530	5358	18	0	1	0	49.0
4531	5358	19	0	1	0	49.0
4532	5358	20	0	1	0	49.0
4533	5359	12	0	1	0	49.0
4534	5359	13	0	1	0	49.0
4535	5359	14	0	1	0	49.0
4536	5359	15	0	1	0	49.0
4537	5359	16	0	1	0	49.0
4538	5359	17	0	1	0	49.0
4539	5359	18	0	1	0	49.0
4540	5359	19	0	1	0	49.0
4541	5361	21	0	1	0	49.0
4542	5361	22	0	1	0	49.0
4543	5361	23	0	1	0	49.0
4544	5361	24	0	1	0	49.0
4545	5361	25	0	1	0	49.0
4546	5361	26	0	1	0	49.0
4547	5361	27	0	1	0	49.0
4548	5361	28	0	1	0	49.0
4549	5373	13	0	0	0	49.0
4550	5373	14	0	0	0	49.0
4551	5373	15	0	0	0	49.0
4552	5373	16	0	0	0	49.0
4553	5373	17	0	0	0	49.0
4554	5373	18	0	0	0	49.0
4555	5373	19	0	0	0	49.0
4556	5373	20	1	0	0	49.0
4557	5378	12	0	1	0	49.0
4558	5378	13	0	1	0	49.0
4559	5378	14	0	1	0	49.0
4560	5378	15	0	1	0	49.0
4561	5378	16	0	1	0	49.0
4562	5378	17	0	1	0	49.0
4563	5378	18	0	1	0	49.0
4564	5378	19	0	1	0	49.0
4565	5378	20	0	1	0	49.0
4566	5382	12	0	1	0	8.0
4567	5382	13	0	1	0	8.0
4568	5382	14	0	1	0	8.0
4569	5382	15	0	1	0	8.0
4570	5382	16	0	1	0	8.0
4571	5382	17	0	1	0	8.0
4572	5382	18	0	1	0	8.0
4573	5382	19	0	1	0	8.0
4574	5383	16	0	1	0	8.0
4575	5383	17	0	1	0	8.0
4576	5383	18	0	1	0	8.0
4577	5383	19	0	1	0	8.0
4578	5383	20	0	1	0	8.0
4579	5383	21	0	1	0	8.0
4580	5383	22	0	1	0	8.0
4581	5383	23	0	1	0	8.0
4582	5384	16	0	0	0	8.0
4583	5384	17	0	0	0	8.0
4584	5384	18	0	0	0	8.0
4585	5384	19	0	0	0	8.0
4586	5384	20	0	0	0	8.0
4587	5384	21	0	0	0	8.0
4588	5384	22	0	0	0	8.0
4589	5384	23	1	0	0	8.0
4590	5385	12	0	1	0	8.0
4591	5385	13	0	1	0	8.0
4592	5385	14	0	1	0	8.0
4593	5385	15	0	1	0	8.0
4594	5385	16	0	1	0	8.0
4595	5385	17	0	1	0	8.0
4596	5385	18	0	1	0	8.0
4597	5385	19	0	1	0	8.0
4598	5387	15	0	0	0	8.0
4599	5387	16	1	0	0	8.0
4600	5392	12	0	1	0	57.0
4601	5392	13	0	1	0	57.0
4602	5392	14	0	1	0	57.0
4603	5392	15	0	1	0	57.0
4604	5392	16	0	1	0	57.0
4605	5392	17	0	1	0	57.0
4606	5392	18	0	1	0	57.0
4607	5392	19	0	1	0	57.0
4608	5393	12	0	1	0	57.0
4609	5393	13	0	1	0	57.0
4610	5393	14	0	1	0	57.0
4611	5393	15	0	1	0	57.0
4612	5393	16	0	1	0	57.0
4613	5393	17	0	1	0	57.0
4614	5393	18	0	1	0	57.0
4615	5393	19	0	1	0	57.0
4616	5393	20	0	1	0	57.0
4617	5395	12	0	1	0	57.0
4618	5395	13	0	1	0	57.0
4619	5395	14	0	1	0	57.0
4620	5395	15	0	1	0	57.0
4621	5395	16	0	1	0	57.0
4622	5395	17	0	1	0	57.0
4623	5395	18	0	1	0	57.0
4624	5395	19	0	1	0	57.0
4625	5397	12	0	0	0	57.0
4626	5397	13	0	0	0	57.0
4627	5397	14	0	0	0	57.0
4628	5397	15	0	0	0	57.0
4629	5397	16	0	0	0	57.0
4630	5397	17	0	0	0	57.0
4631	5397	18	1	0	0	57.0
4632	5398	12	0	0	0	57.0
4633	5398	13	0	0	0	57.0
4634	5398	14	0	0	0	57.0
4635	5398	15	0	0	0	57.0
4636	5398	16	0	0	0	57.0
4637	5398	17	0	0	0	57.0
4638	5398	18	0	0	0	57.0
4639	5398	19	1	0	0	57.0
4640	5399	12	0	1	0	57.0
4641	5399	13	0	1	0	57.0
4642	5399	14	0	1	0	57.0
4643	5399	15	0	1	0	57.0
4644	5399	16	0	1	0	57.0
4645	5399	17	0	1	0	57.0
4646	5399	18	0	1	0	57.0
4647	5399	19	0	1	0	57.0
4648	5400	12	0	1	0	57.0
4649	5400	13	0	1	0	57.0
4650	5400	14	0	1	0	57.0
4651	5400	15	0	1	0	57.0
4652	5400	16	0	1	0	57.0
4653	5400	17	0	1	0	57.0
4654	5400	18	0	1	0	57.0
4655	5400	19	0	1	0	57.0
4656	5401	12	0	1	0	57.0
4657	5401	13	0	1	0	57.0
4658	5401	14	0	1	0	57.0
4659	5401	15	0	1	0	57.0
4660	5401	16	0	1	0	57.0
4661	5401	17	0	1	0	57.0
4662	5401	18	0	1	0	57.0
4663	5401	19	0	1	0	57.0
4664	5402	12	0	1	0	57.0
4665	5402	13	0	1	0	57.0
4666	5402	14	0	1	0	57.0
4667	5402	15	0	1	0	57.0
4668	5402	16	0	1	0	57.0
4669	5402	17	0	1	0	57.0
4670	5402	18	0	1	0	57.0
4671	5402	19	0	1	0	57.0
4672	5404	12	0	1	0	57.0
4673	5404	13	0	1	0	57.0
4674	5404	14	0	1	0	57.0
4675	5404	15	0	1	0	57.0
4676	5404	16	0	1	0	57.0
4677	5404	17	0	1	0	57.0
4678	5404	18	0	1	0	57.0
4679	5404	19	0	1	0	57.0
4680	5404	20	0	1	0	57.0
4681	5407	13	0	1	0	57.0
4682	5407	14	0	1	0	57.0
4683	5407	15	0	1	0	57.0
4684	5407	16	0	1	0	57.0
4685	5407	17	0	1	0	57.0
4686	5407	18	0	1	0	57.0
4687	5407	19	0	1	0	57.0
4688	5407	20	0	1	0	57.0
4689	5408	12	0	1	0	57.0
4690	5408	13	0	1	0	57.0
4691	5408	14	0	1	0	57.0
4692	5408	15	0	1	0	57.0
4693	5408	16	0	1	0	57.0
4694	5408	17	0	1	0	57.0
4695	5408	18	0	1	0	57.0
4696	5408	19	0	1	0	57.0
4697	5408	20	0	1	0	57.0
4698	5418	12	0	0	1	10.0
4699	5418	13	0	0	1	10.0
4700	5418	14	0	0	1	10.0
4701	5418	15	0	0	1	10.0
4702	5418	16	1	0	1	10.0
4703	5419	13	0	0	1	10.0
4704	5419	14	0	0	1	10.0
4705	5419	15	1	0	1	10.0
4706	5420	12	0	0	1	10.0
4707	5420	13	0	0	1	10.0
4708	5420	14	0	0	1	10.0
4709	5420	15	0	0	1	10.0
4710	5420	16	1	0	1	10.0
4711	5421	13	0	0	1	10.0
4712	5421	14	0	0	1	10.0
4713	5421	15	0	0	1	10.0
4714	5421	16	0	0	1	10.0
4715	5421	17	1	0	1	10.0
4716	5422	12	0	0	1	10.0
4717	5422	13	0	0	1	10.0
4718	5422	14	0	0	1	10.0
4719	5422	15	0	0	1	10.0
4720	5422	16	0	0	1	10.0
4721	5422	17	0	0	1	10.0
4722	5422	18	0	0	1	10.0
4723	5422	19	1	0	1	10.0
4724	5426	12	0	1	1	10.0
4725	5426	13	0	1	1	10.0
4726	5426	14	0	1	1	10.0
4727	5426	15	0	1	1	10.0
4728	5426	16	0	1	1	10.0
4729	5426	17	0	1	1	10.0
4730	5426	18	0	1	1	10.0
4731	5428	14	0	1	1	10.0
4732	5428	15	0	1	1	10.0
4733	5428	16	0	1	1	10.0
4734	5428	17	0	1	1	10.0
4735	5428	18	0	1	1	10.0
4736	5428	19	0	1	1	10.0
4737	5428	20	0	1	1	10.0
4738	5428	21	0	1	1	10.0
4739	5428	22	0	1	1	10.0
4740	9991	13	0	1	1	20.0
4741	9991	14	0	1	1	20.0
4742	9991	15	0	1	1	20.0
4743	9991	16	0	1	1	20.0
4744	9991	17	0	1	1	20.0
4745	9991	18	0	1	1	20.0
4746	9991	19	0	1	1	20.0
4747	9991	20	0	1	1	20.0
